Filename,Full_Path,PC1,PC2,PC3
000546.mp3,data\everything/000546.mp3,1.0434980591902874,-2.954395758467358,-0.3528220481199539
000574.mp3,data\everything/000574.mp3,-4.693710413421174,-2.6749160434332575,-2.8524270007965953
000602.mp3,data\everything/000602.mp3,2.956150002531975,0.8873264653042316,0.9349987086419894
000615.mp3,data\everything/000615.mp3,1.9888441165521102,5.3653657249693625,-0.1483954520872785
000620.mp3,data\everything/000620.mp3,1.5619477981731194,0.4699702653392478,-1.448203730719624
000621.mp3,data\everything/000621.mp3,4.274090581611175,-1.8979770971726073,-3.2284516141168886
000625.mp3,data\everything/000625.mp3,2.0768035667236444,0.874303086077638,-0.45599610885877073
000666.mp3,data\everything/000666.mp3,-5.457734695016516,-2.1989357327498347,-1.0551122883469415
000667.mp3,data\everything/000667.mp3,-6.147576761227194,-1.8354001228720822,-0.8644832348606551
000676.mp3,data\everything/000676.mp3,-0.5968127307932001,-2.7125423947679828,-0.9929489344930286
000690.mp3,data\everything/000690.mp3,-6.692856361971728,-2.98809531261846,-1.501713892924926
000694.mp3,data\everything/000694.mp3,-1.5548616142384908,-0.45409767653599614,1.5598434318994983
000695.mp3,data\everything/000695.mp3,-2.8790116812506055,-0.43516867039533375,1.888580494972049
000704.mp3,data\everything/000704.mp3,-0.15494883486062175,-0.5753564933811264,0.1438858757349049
000705.mp3,data\everything/000705.mp3,-0.41770111475265576,-3.670853318504396,2.087762471294722
000706.mp3,data\everything/000706.mp3,0.03037051857365163,-4.447519018221782,0.8160830938311736
000707.mp3,data\everything/000707.mp3,-1.9298386443295596,-3.571391127338561,-0.17985451319208398
000708.mp3,data\everything/000708.mp3,-2.5901912791839616,-2.182080192682483,0.8535822374431857
000709.mp3,data\everything/000709.mp3,1.6008491835774667,-4.379647808273357,2.2218212694822865
000714.mp3,data\everything/000714.mp3,-0.39448119606665427,3.4685973878639373,1.2815855117274506
000715.mp3,data\everything/000715.mp3,0.650580308729076,5.391539859969816,1.64400829889547
000716.mp3,data\everything/000716.mp3,-1.6634259167434278,4.741898958271459,-0.4413395922687119
000718.mp3,data\everything/000718.mp3,-1.8671957869236688,3.213265706708525,1.8377141653484719
000777.mp3,data\everything/000777.mp3,1.5396877691012434,1.2252886700859558,0.1546182551196913
000814.mp3,data\everything/000814.mp3,2.323099364259985,-0.1398436689815997,-0.5667729783790937
000821.mp3,data\everything/000821.mp3,0.14931905417545,-0.005339286494287988,-0.752089226719251
000822.mp3,data\everything/000822.mp3,0.9731083737269776,-0.2956109661550456,-0.5108639829819954
000825.mp3,data\everything/000825.mp3,-4.818352926922134,2.284608040670963,1.0534629286855883
000853.mp3,data\everything/000853.mp3,4.284077068947841,0.7382311649635639,4.070961830539077
000890.mp3,data\everything/000890.mp3,2.0386420983739364,6.938961693307492,-1.6585163963543195
000892.mp3,data\everything/000892.mp3,0.7577383571693619,-1.5221524139293654,1.447077573975231
000897.mp3,data\everything/000897.mp3,-3.369844483343976,0.3515391019752798,3.3669168712045723
000993.mp3,data\everything/000993.mp3,-0.6827310073600557,-1.062321539371466,1.8766252649570594
000995.mp3,data\everything/000995.mp3,-3.6782636910142945,2.1112818869957,1.535260164449468
000997.mp3,data\everything/000997.mp3,-3.5989016689161426,1.9827887079792552,2.710958226337468
000998.mp3,data\everything/000998.mp3,-3.6138629531257798,1.9025602407618232,3.133844538548121
001039.mp3,data\everything/001039.mp3,-7.494733811702665,-2.7894011691727587,-2.263227856314821
001040.mp3,data\everything/001040.mp3,-5.718800456506362,-0.6748683461075878,0.7453100378708539
001066.mp3,data\everything/001066.mp3,-1.300917128070248,1.698108177717467,0.6259042663789354
001069.mp3,data\everything/001069.mp3,-1.248935585537793,2.85177372926228,1.6313031320104159
001073.mp3,data\everything/001073.mp3,-1.2960898407357313,-0.1042936600949274,2.5127565098248694
001075.mp3,data\everything/001075.mp3,-0.7895121971181469,3.2094552849746676,3.4874790865899077
001082.mp3,data\everything/001082.mp3,1.7547119918454264,-0.262643742161,2.584117632087683
001083.mp3,data\everything/001083.mp3,-2.2163464095696552,4.565061602745111,0.34879178630943175
001087.mp3,data\everything/001087.mp3,-4.428476027506074,-1.023554825889416,0.05266369992634947
001102.mp3,data\everything/001102.mp3,-4.5788944858547,-1.178533348284238,-1.073922457130615
001193.mp3,data\everything/001193.mp3,2.9536113374334616,-3.400879666895293,-2.226010982320123
001195.mp3,data\everything/001195.mp3,1.9731755049336626,-0.10421599259124534,-2.961207315203634
001196.mp3,data\everything/001196.mp3,-0.3255719409706151,-1.8001931885281799,-0.8293835891617184
001197.mp3,data\everything/001197.mp3,2.847313359006265,-0.04322660020371022,-3.013647218544576
001249.mp3,data\everything/001249.mp3,-1.7580698568378805,1.297863836284022,2.687827018658785
001259.mp3,data\everything/001259.mp3,-0.6240684689197233,-0.8455409033677289,3.3168868338807025
001270.mp3,data\everything/001270.mp3,-7.241946272628157,-0.644181130867516,-0.9928042973220166
001276.mp3,data\everything/001276.mp3,0.43220338988019824,-1.2783977686473995,-2.2791814870686973
001277.mp3,data\everything/001277.mp3,-1.2002698608801567,-2.6865092894346736,-0.59365902927255
001278.mp3,data\everything/001278.mp3,1.1743959009309857,1.072000123869461,-0.7113116622721428
001417.mp3,data\everything/001417.mp3,-6.426337992250565,-2.559168621148406,-2.8171356387103614
001427.mp3,data\everything/001427.mp3,0.380091159724347,0.07646657007283947,-1.6440749060900073
001443.mp3,data\everything/001443.mp3,-3.371650658381935,4.54069059056263,-1.3082922855346524
001482.mp3,data\everything/001482.mp3,2.9889133839070126,-1.7065369217322977,2.753189102549067
001510.mp3,data\everything/001510.mp3,-0.2605309058818942,0.6599436527981327,2.0023150566350796
001544.mp3,data\everything/001544.mp3,0.8950798216602679,6.519960141515482,0.6264263652348568
001642.mp3,data\everything/001642.mp3,-0.26208567917878517,0.7573160575011959,-0.3763584389295278
001644.mp3,data\everything/001644.mp3,-4.7075068425749285,-3.8412668899735083,-2.364522620325577
001649.mp3,data\everything/001649.mp3,-2.77193454241522,1.6432701384877992,-0.9502178534480099
001661.mp3,data\everything/001661.mp3,-2.860904734927408,-2.980300376092916,-1.52739534489816
001663.mp3,data\everything/001663.mp3,-5.450281632605577,-2.7744150630326523,-2.878961278133235
001666.mp3,data\everything/001666.mp3,-2.201379370295858,0.14022362839654007,-1.5554122142756437
001673.mp3,data\everything/001673.mp3,-1.4455886797916748,4.68460039538028,3.160312573756702
001680.mp3,data\everything/001680.mp3,4.324312067670694,-1.3675904921327795,4.356089326596481
001681.mp3,data\everything/001681.mp3,4.525921878980285,-2.9403432844195785,2.0803671908760824
001682.mp3,data\everything/001682.mp3,4.366711743699797,-3.3473068119170564,1.9695904888864477
001683.mp3,data\everything/001683.mp3,4.345381845495445,-3.437101101542372,1.7246400718124153
001684.mp3,data\everything/001684.mp3,5.414363819041084,-0.70949121685111,4.531746878844854
001685.mp3,data\everything/001685.mp3,6.514940414982877,-2.4436471830009414,3.6394088066414216
001686.mp3,data\everything/001686.mp3,4.99341233163035,-2.009114279877988,3.379947526377127
001687.mp3,data\everything/001687.mp3,4.287541508440129,-3.2338912763899494,1.1910079174590453
001688.mp3,data\everything/001688.mp3,4.76831438502553,-3.7949176052952667,1.7944735115300345
001689.mp3,data\everything/001689.mp3,4.123113145217523,-0.9106881107646888,4.915093226082994
001701.mp3,data\everything/001701.mp3,2.513625255640562,1.8367104043750238,4.308680913676229
001702.mp3,data\everything/001702.mp3,-0.09106527020227899,2.6008463769097356,-0.7707288686654069
001703.mp3,data\everything/001703.mp3,1.308042693317881,2.1139251228223253,2.248277212694974
001704.mp3,data\everything/001704.mp3,3.394284585631647,-0.49025565860134057,4.095709628320489
001706.mp3,data\everything/001706.mp3,-0.701628742910497,-2.1476754795248816,-1.4355967920481305
001720.mp3,data\everything/001720.mp3,-1.8202848732782446,3.6961573814479336,0.49346791815170626
001732.mp3,data\everything/001732.mp3,-0.15229179105689888,3.9038148957342846,0.344733673225029
001733.mp3,data\everything/001733.mp3,-1.8413259144987266,1.6446150690608659,1.3572167173363054
001735.mp3,data\everything/001735.mp3,-0.9023772670800759,0.9737560287638739,-0.6168363116133098
001736.mp3,data\everything/001736.mp3,-3.166050862547559,2.641399268788393,1.0061999482991177
001883.mp3,data\everything/001883.mp3,-4.29223579687966,-4.650263353512214,-1.861409497491269
001891.mp3,data\everything/001891.mp3,-6.514521231583705,-0.031688796667894883,-2.173953901875801
001893.mp3,data\everything/001893.mp3,1.930177341366193,2.137536934337369,-2.321410302648029
001924.mp3,data\everything/001924.mp3,0.70651861569864,-1.3200517654525052,-0.6146110521933342
001925.mp3,data\everything/001925.mp3,4.692274475149967,-3.031984644527707,0.8305307954250045
001929.mp3,data\everything/001929.mp3,-0.029467814105745567,4.139035196213147,-0.18969296760919716
001930.mp3,data\everything/001930.mp3,-3.2050075700010545,0.1714422291430559,0.6484909229110556
002012.mp3,data\everything/002012.mp3,-6.791937661206498,0.11287649968713781,-0.7656859389927573
002096.mp3,data\everything/002096.mp3,-2.0403309346842677,4.654229052371189,2.8273952943517693
002097.mp3,data\everything/002097.mp3,0.5858279031772724,1.5634491535019546,-0.8858215805867862
002099.mp3,data\everything/002099.mp3,3.520484643012631,-2.4345237129412203,2.6949703637452678
505.mp3,data\everything/505.mp3,1.189054544284914,5.457019236853571,1.0159739351529218
DoI.mp3,data\everything/DoI.mp3,-1.0941288193419778,0.4484600685238375,-0.23603227894112325
September.mp3,data\everything/September.mp3,3.3638917782420608,-1.3774952685452262,0.6999853035786907
